		0		0.5		1		2		3		5		7		24
18:0-22:6	83.70600	2.09323	76.73876	1.21449	69.04925	4.60838	58.71204	4.30897	45.59004	1.15346	32.89211	0.32161	24.79188	0.82907	11.11654	0.28459
16:0-18:1	0.00000	0.00000	1.64988	1.42884	2.31566	2.00542	2.68232	0.56833	2.74776	0.05426	4.51615	0.39356	4.09863	0.16865	6.56869	0.80089
16:1-18:1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.20015	2.07873	2.71906	0.48765	4.24099	0.67528	4.33947	0.39007	8.02822	0.30832
18:0-18:1	3.42831	0.21944	3.99550	0.25271	6.14106	0.44126	7.20974	0.63830	10.48196	0.16983	12.34504	1.06218	12.16444	1.10656	11.14989	0.74827
18:1-18:1	4.35382	0.84490	5.38864	0.23184	4.97518	1.22130	8.04987	1.91923	11.93679	0.72321	16.28018	0.64258	19.53338	0.05642	35.83810	0.28473
18:0-20:4	3.07892	0.21315	5.26313	0.19265	7.02172	0.37908	6.74297	1.21573	10.88400	0.35303	9.53115	0.42296	7.81212	0.64530	6.46422	0.56780
18:1-20:4	1.66194	1.43928	2.29803	0.10952	3.37033	0.10129	4.41314	0.09818	3.38957	1.14600	4.55025	0.44554	7.63643	0.80421	5.21368	0.55168
18:1-22:6	3.77101	0.62354	4.66604	0.78203	6.40239	1.71476	7.05823	2.03472	8.61375	0.05868	10.88647	1.46992	11.86359	2.90882	6.30971	0.18930
